,Student ID,name_x,gender,grade,school,reading_score,math_score,School ID,name_y,type,size,budget
0,313,Wayne Atkinson,M,11th,Huang High School,86,63,0,Huang High School,District,2917,1910635
0,314,Lindsay Frank,F,9th,Huang High School,92,66,0,Huang High School,District,2917,1910635
0,315,Jose Garcia,M,10th,Huang High School,67,84,0,Huang High School,District,2917,1910635
0,316,Andrew Gaines,M,12th,Huang High School,68,87,0,Huang High School,District,2917,1910635
0,317,Rachael Liu,F,10th,Huang High School,77,79,0,Huang High School,District,2917,1910635
0,318,Donald Lewis,M,11th,Huang High School,72,72,0,Huang High School,District,2917,1910635
0,319,Shane Edwards,M,9th,Huang High School,74,59,0,Huang High School,District,2917,1910635
0,320,Todd Levy,M,12th,Huang High School,91,94,0,Huang High School,District,2917,1910635
0,321,Joanna Moore,F,10th,Huang High School,84,66,0,Huang High School,District,2917,1910635
0,322,Michael Lewis,M,9th,Huang High School,98,90,0,Huang High School,District,2917,1910635
0,323,James Robinson,M,9th,Huang High School,91,60,0,Huang High School,District,2917,1910635
0,324,Jeffrey Arellano,M,9th,Huang High School,89,87,0,Huang High School,District,2917,1910635
0,325,Heather Allen MD,F,11th,Huang High School,96,94,0,Huang High School,District,2917,1910635
0,326,Lori Villarreal,F,9th,Huang High School,66,81,0,Huang High School,District,2917,1910635
0,327,Robert Harper,M,12th,Huang High School,78,85,0,Huang High School,District,2917,1910635
0,328,Karen Villegas,F,9th,Huang High School,76,57,0,Huang High School,District,2917,1910635
0,329,Tracey Crane,F,9th,Huang High School,77,97,0,Huang High School,District,2917,1910635
0,330,Elizabeth Allen,F,9th,Huang High School,73,77,0,Huang High School,District,2917,1910635
0,331,Jorge Lynn,M,11th,Huang High School,93,66,0,Huang High School,District,2917,1910635
0,332,Harold Gordon,M,11th,Huang High School,98,66,0,Huang High School,District,2917,1910635
0,333,Nicholas Mcclain,M,9th,Huang High School,76,90,0,Huang High School,District,2917,1910635
0,334,Tanya Harris,F,11th,Huang High School,85,86,0,Huang High School,District,2917,1910635
0,335,Amy Smith,F,12th,Huang High School,93,93,0,Huang High School,District,2917,1910635
0,336,Kathy Morse,F,11th,Huang High School,64,91,0,Huang High School,District,2917,1910635
0,337,Andrea Wood,F,10th,Huang High School,77,70,0,Huang High School,District,2917,1910635
0,338,Maureen Massey,F,9th,Huang High School,98,76,0,Huang High School,District,2917,1910635
0,339,Daniel Smith,M,11th,Huang High School,66,81,0,Huang High School,District,2917,1910635
0,340,Alexandra Smith,F,11th,Huang High School,78,77,0,Huang High School,District,2917,1910635
0,341,Caitlin Hall,F,11th,Huang High School,72,58,0,Huang High School,District,2917,1910635
0,342,Jose Carlson,M,11th,Huang High School,90,91,0,Huang High School,District,2917,1910635
0,343,Deborah Macias,F,9th,Huang High School,90,87,0,Huang High School,District,2917,1910635
0,344,Dwayne Rice,M,11th,Huang High School,99,78,0,Huang High School,District,2917,1910635
0,345,Matthew Harris,M,10th,Huang High School,69,80,0,Huang High School,District,2917,1910635
0,346,Eric Bowman,M,9th,Huang High School,80,94,0,Huang High School,District,2917,1910635
0,347,Samuel Ali,M,9th,Huang High School,66,91,0,Huang High School,District,2917,1910635
0,348,David Miller,M,12th,Huang High School,70,92,0,Huang High School,District,2917,1910635
0,349,James Moreno,M,11th,Huang High School,89,63,0,Huang High School,District,2917,1910635
0,350,Brooke Austin,F,11th,Huang High School,78,98,0,Huang High School,District,2917,1910635
0,351,Alisha Martin,F,10th,Huang High School,65,68,0,Huang High School,District,2917,1910635
0,352,Neil Rodriguez,M,10th,Huang High School,98,69,0,Huang High School,District,2917,1910635
0,353,Gary Williams,M,10th,Huang High School,73,56,0,Huang High School,District,2917,1910635
0,354,Michael Pittman,M,12th,Huang High School,89,60,0,Huang High School,District,2917,1910635
0,355,Stephanie Palmer,F,10th,Huang High School,85,91,0,Huang High School,District,2917,1910635
0,356,Christine Perry,F,11th,Huang High School,92,97,0,Huang High School,District,2917,1910635
0,357,Suzanne David,F,10th,Huang High School,83,62,0,Huang High School,District,2917,1910635
0,358,Amber Smith,F,12th,Huang High School,82,75,0,Huang High School,District,2917,1910635
0,359,Ryan Jones,M,9th,Huang High School,94,62,0,Huang High School,District,2917,1910635
0,360,Emily Ford,F,9th,Huang High School,79,61,0,Huang High School,District,2917,1910635
0,361,Kelsey Shea,F,12th,Huang High School,85,66,0,Huang High School,District,2917,1910635
0,362,Katherine Wallace,F,12th,Huang High School,65,56,0,Huang High School,District,2917,1910635
0,363,Erica Conway,F,11th,Huang High School,79,72,0,Huang High School,District,2917,1910635
0,364,Tyler Parker,M,11th,Huang High School,88,56,0,Huang High School,District,2917,1910635
0,365,Michael Parks,M,9th,Huang High School,93,58,0,Huang High School,District,2917,1910635
0,366,Elizabeth Hunt,F,12th,Huang High School,91,58,0,Huang High School,District,2917,1910635
0,367,Grant Jackson,M,11th,Huang High School,78,61,0,Huang High School,District,2917,1910635
0,368,Daniel Matthews,M,9th,Huang High School,78,78,0,Huang High School,District,2917,1910635
0,369,Diana Silva,F,9th,Huang High School,69,82,0,Huang High School,District,2917,1910635
0,370,Frank Garza,M,11th,Huang High School,84,95,0,Huang High School,District,2917,1910635
0,371,Terri Fischer,F,10th,Huang High School,68,55,0,Huang High School,District,2917,1910635
0,372,Robert Goodwin,M,12th,Huang High School,95,92,0,Huang High School,District,2917,1910635
0,373,Bobby Ruiz,M,10th,Huang High School,65,97,0,Huang High School,District,2917,1910635
0,374,Stephanie Taylor,F,12th,Huang High School,75,97,0,Huang High School,District,2917,1910635
0,375,Erin Hill,F,10th,Huang High School,68,98,0,Huang High School,District,2917,1910635
0,376,Erin Cohen,F,10th,Huang High School,71,74,0,Huang High School,District,2917,1910635
0,377,Jeffrey Morris,M,9th,Huang High School,84,57,0,Huang High School,District,2917,1910635
0,378,Elizabeth Simpson,F,10th,Huang High School,97,63,0,Huang High School,District,2917,1910635
0,379,Jennifer Davis,F,11th,Huang High School,96,68,0,Huang High School,District,2917,1910635
0,380,Rachel Burton,F,9th,Huang High School,75,75,0,Huang High School,District,2917,1910635
0,381,Joseph Wilkins,M,9th,Huang High School,66,95,0,Huang High School,District,2917,1910635
0,382,Lawrence Montgomery,M,11th,Huang High School,87,70,0,Huang High School,District,2917,1910635
0,383,Patricia Howard,F,11th,Huang High School,70,65,0,Huang High School,District,2917,1910635
0,384,Jessica Hanson,F,11th,Huang High School,84,55,0,Huang High School,District,2917,1910635
0,385,Donna Dean,F,10th,Huang High School,98,77,0,Huang High School,District,2917,1910635
0,386,Edwin Reid,M,9th,Huang High School,69,57,0,Huang High School,District,2917,1910635
0,387,Jodi Brown,F,12th,Huang High School,70,85,0,Huang High School,District,2917,1910635
0,388,Elizabeth Richard,F,9th,Huang High School,90,88,0,Huang High School,District,2917,1910635
0,389,Aaron Martinez,M,9th,Huang High School,85,72,0,Huang High School,District,2917,1910635
0,390,Stephen Fischer,M,9th,Huang High School,81,88,0,Huang High School,District,2917,1910635
0,391,Diana Reeves,F,11th,Huang High School,86,83,0,Huang High School,District,2917,1910635
0,392,Jeffrey Eaton,M,10th,Huang High School,99,90,0,Huang High School,District,2917,1910635
0,393,Evelyn Miller,F,9th,Huang High School,65,71,0,Huang High School,District,2917,1910635
0,394,Christopher Kidd,M,9th,Huang High School,97,55,0,Huang High School,District,2917,1910635
0,395,Sarah Adams,F,9th,Huang High School,91,62,0,Huang High School,District,2917,1910635
0,396,Melinda Nelson,F,12th,Huang High School,75,82,0,Huang High School,District,2917,1910635
0,397,Kevin Brooks,M,11th,Huang High School,78,72,0,Huang High School,District,2917,1910635
0,398,John Bowen,M,12th,Huang High School,77,56,0,Huang High School,District,2917,1910635
0,399,Tracie Abbott,F,12th,Huang High School,72,69,0,Huang High School,District,2917,1910635
0,400,Allen Foster,M,11th,Huang High School,93,65,0,Huang High School,District,2917,1910635
0,401,Kathryn Elliott,F,12th,Huang High School,63,91,0,Huang High School,District,2917,1910635
0,402,Christopher Walker,M,12th,Huang High School,94,66,0,Huang High School,District,2917,1910635
0,403,Cynthia Martin,F,11th,Huang High School,67,59,0,Huang High School,District,2917,1910635
0,404,Amanda Bennett,F,11th,Huang High School,88,97,0,Huang High School,District,2917,1910635
0,405,Dennis Padilla,M,11th,Huang High School,92,93,0,Huang High School,District,2917,1910635
0,406,Antonio Miller,M,11th,Huang High School,63,63,0,Huang High School,District,2917,1910635
0,407,Melissa Trevino,F,11th,Huang High School,71,56,0,Huang High School,District,2917,1910635
0,408,Andrew King,M,10th,Huang High School,99,80,0,Huang High School,District,2917,1910635
0,409,John Martinez,M,11th,Huang High School,68,76,0,Huang High School,District,2917,1910635
0,410,Lauren King,F,9th,Huang High School,74,82,0,Huang High School,District,2917,1910635
0,411,Stephanie Mercado,F,9th,Huang High School,93,98,0,Huang High School,District,2917,1910635
0,412,William Smith,M,11th,Huang High School,69,94,0,Huang High School,District,2917,1910635
0,413,Jonathan Marshall,M,12th,Huang High School,86,72,0,Huang High School,District,2917,1910635
0,414,Luke Lowery MD,M,10th,Huang High School,93,82,0,Huang High School,District,2917,1910635
0,415,Emily Reynolds,F,9th,Huang High School,88,99,0,Huang High School,District,2917,1910635
0,416,Kevin Mclean,M,9th,Huang High School,86,80,0,Huang High School,District,2917,1910635
0,417,Elizabeth Taylor,F,11th,Huang High School,97,84,0,Huang High School,District,2917,1910635
0,418,Pamela Rivas,F,11th,Huang High School,84,58,0,Huang High School,District,2917,1910635
0,419,Tammy Martin,F,9th,Huang High School,84,64,0,Huang High School,District,2917,1910635
0,420,Holly Watkins,F,9th,Huang High School,81,74,0,Huang High School,District,2917,1910635
0,421,Patrick Chen,M,9th,Huang High School,67,79,0,Huang High School,District,2917,1910635
0,422,Michelle Griffin,F,10th,Huang High School,85,81,0,Huang High School,District,2917,1910635
0,423,Theresa Andrews,F,12th,Huang High School,65,58,0,Huang High School,District,2917,1910635
0,424,Alan Henry,M,9th,Huang High School,63,81,0,Huang High School,District,2917,1910635
0,425,Dr. Larry Hines,M,10th,Huang High School,91,59,0,Huang High School,District,2917,1910635
0,426,Travis Frazier,M,12th,Huang High School,75,68,0,Huang High School,District,2917,1910635
0,427,Julie Jones,F,12th,Huang High School,74,68,0,Huang High School,District,2917,1910635
0,428,Natalie Reynolds,F,10th,Huang High School,77,70,0,Huang High School,District,2917,1910635
0,429,Jessica Cohen,F,10th,Huang High School,69,98,0,Huang High School,District,2917,1910635
0,430,Jason Robinson,M,12th,Huang High School,69,95,0,Huang High School,District,2917,1910635
0,431,Heather Palmer,F,9th,Huang High School,78,57,0,Huang High School,District,2917,1910635
0,432,Emily Cardenas MD,F,10th,Huang High School,77,87,0,Huang High School,District,2917,1910635
0,433,Scott Glover,M,12th,Huang High School,65,92,0,Huang High School,District,2917,1910635
0,434,Jacqueline White,F,12th,Huang High School,68,67,0,Huang High School,District,2917,1910635
0,435,Mrs. Elizabeth Espinoza DDS,F,9th,Huang High School,76,75,0,Huang High School,District,2917,1910635
0,436,Toni Porter,F,11th,Huang High School,92,72,0,Huang High School,District,2917,1910635
0,437,Jennifer Mejia,F,11th,Huang High School,90,59,0,Huang High School,District,2917,1910635
0,438,Brenda Peterson,F,10th,Huang High School,75,78,0,Huang High School,District,2917,1910635
0,439,Paul Hamilton,M,9th,Huang High School,73,72,0,Huang High School,District,2917,1910635
0,440,Patricia Nguyen,F,11th,Huang High School,83,56,0,Huang High School,District,2917,1910635
0,441,James Ho,M,12th,Huang High School,86,61,0,Huang High School,District,2917,1910635
0,442,Elizabeth Cohen,F,10th,Huang High School,97,61,0,Huang High School,District,2917,1910635
0,443,Stephanie Lane,F,9th,Huang High School,70,57,0,Huang High School,District,2917,1910635
0,444,Dawn Rhodes,F,12th,Huang High School,67,66,0,Huang High School,District,2917,1910635
0,445,Theresa Robinson,F,10th,Huang High School,63,65,0,Huang High School,District,2917,1910635
0,446,Breanna Mosley,F,9th,Huang High School,85,79,0,Huang High School,District,2917,1910635
0,447,Carmen Wilson,F,10th,Huang High School,69,92,0,Huang High School,District,2917,1910635
0,448,Ian Brown,M,9th,Huang High School,77,71,0,Huang High School,District,2917,1910635
0,449,Kathleen Matthews,F,11th,Huang High School,96,60,0,Huang High School,District,2917,1910635
0,450,Bryan Diaz,M,11th,Huang High School,64,84,0,Huang High School,District,2917,1910635
0,451,Gina Sweeney,F,11th,Huang High School,81,59,0,Huang High School,District,2917,1910635
0,452,Alan Garcia,M,10th,Huang High School,88,60,0,Huang High School,District,2917,1910635
0,453,Erik Wheeler,M,10th,Huang High School,94,58,0,Huang High School,District,2917,1910635
0,454,Stephanie Robles,F,9th,Huang High School,83,95,0,Huang High School,District,2917,1910635
0,455,Samantha Hanson,F,9th,Huang High School,83,61,0,Huang High School,District,2917,1910635
0,456,Christopher Williams,M,11th,Huang High School,89,83,0,Huang High School,District,2917,1910635
0,457,Stephanie Hart,F,12th,Huang High School,94,63,0,Huang High School,District,2917,1910635
0,458,Mrs. Lisa Becker,F,11th,Huang High School,84,68,0,Huang High School,District,2917,1910635
0,459,Bianca Johnson,F,9th,Huang High School,92,68,0,Huang High School,District,2917,1910635
0,460,Amy Steele,F,12th,Huang High School,67,63,0,Huang High School,District,2917,1910635
0,461,Gina Contreras,F,9th,Huang High School,92,92,0,Huang High School,District,2917,1910635
0,462,Jaime Alexander,F,10th,Huang High School,93,77,0,Huang High School,District,2917,1910635
0,463,Kevin Coleman,M,12th,Huang High School,88,77,0,Huang High School,District,2917,1910635
0,464,Caitlin Williams,F,10th,Huang High School,98,79,0,Huang High School,District,2917,1910635
0,465,Joseph Lloyd,M,9th,Huang High School,81,89,0,Huang High School,District,2917,1910635
0,466,Carrie Hernandez,F,11th,Huang High School,86,92,0,Huang High School,District,2917,1910635
0,467,Mr. Travis Young,M,10th,Huang High School,81,61,0,Huang High School,District,2917,1910635
0,468,Francis Wright,M,12th,Huang High School,63,92,0,Huang High School,District,2917,1910635
0,469,Joel Harper,M,9th,Huang High School,99,94,0,Huang High School,District,2917,1910635
0,470,Eduardo Park,M,9th,Huang High School,67,62,0,Huang High School,District,2917,1910635
0,471,Melissa Yoder,F,10th,Huang High School,95,74,0,Huang High School,District,2917,1910635
0,472,Donna Campbell,F,9th,Huang High School,82,64,0,Huang High School,District,2917,1910635
0,473,Connie Delacruz,F,9th,Huang High School,64,58,0,Huang High School,District,2917,1910635
0,474,Luis Parker,M,9th,Huang High School,89,95,0,Huang High School,District,2917,1910635
0,475,Pamela Watts,F,11th,Huang High School,82,58,0,Huang High School,District,2917,1910635
0,476,Lindsey Mitchell,F,10th,Huang High School,72,89,0,Huang High School,District,2917,1910635
0,477,Brenda Price,F,10th,Huang High School,79,75,0,Huang High School,District,2917,1910635
0,478,Joseph Howard,M,10th,Huang High School,90,61,0,Huang High School,District,2917,1910635
0,479,Amy Evans,F,10th,Huang High School,92,73,0,Huang High School,District,2917,1910635
0,480,Paula Fernandez DVM,F,9th,Huang High School,69,96,0,Huang High School,District,2917,1910635
0,481,Amber Cunningham,F,11th,Huang High School,97,86,0,Huang High School,District,2917,1910635
0,482,Preston Wheeler,M,10th,Huang High School,65,56,0,Huang High School,District,2917,1910635
0,483,James Lopez,M,9th,Huang High School,68,89,0,Huang High School,District,2917,1910635
0,484,Chad Drake,M,11th,Huang High School,67,99,0,Huang High School,District,2917,1910635
